dcode,dname,fiscalYear,userId,cropname,cropcode,areaunit,area,productionunit,production
5,Morang,2066/2067,61,Paddy,,1,78200,6,258060
5,Morang,2067/2068,61,Paddy,,1,78200,6,277610
5,Morang,2068/2069,61,Paddy,,1,82840,6,259289
5,Morang,2069/2070,61,Paddy,,1,83525,6,332100
5,Morang,2070/2071,61,Paddy,,1,82550,6,288925
5,Morang,2055/2056,61,Wheat,,1,16165,6,32200
5,Morang,2056/2057,61,Wheat,,1,20224,6,43470
5,Morang,2057/2058,61,Wheat,,1,20185,6,46425
5,Morang,2058/2059,61,Wheat,,1,17057,6,36716
5,Morang,2059/2060,61,Wheat,,1,17057,6,36716
5,Morang,2060/2061,61,Wheat,,1,17157,6,38710
5,Morang,2061/2062,61,Wheat,,1,17150,6,37745
5,Morang,2062/2063,61,Wheat,,1,18500,6,42550
5,Morang,2063/2064,61,Wheat,,1,20690,6,49656
5,Morang,2064/2065,61,Wheat,,1,20275,6,44690
5,Morang,2065/2066,61,Wheat,,1,22200,6,50500
5,Morang,2066/2067,61,Wheat,,1,22200,6,52500
5,Morang,2067/2068,61,Wheat,,1,16875,6,40438
5,Morang,2068/2069,61,Wheat,,1,16000,6,36438
5,Morang,2069/2070,61,Wheat,,1,16345,6,39900
5,Morang,2070/2071,61,Wheat,,1,16100,6,42000
6,Sunsari,2055/2056,63,Barley,,1,,6,
6,Sunsari,2056/2057,63,Barley,,1,,6,
6,Sunsari,2057/2058,63,Barley,,1,,6,
6,Sunsari,2058/2059,63,Barley,,1,,6,
6,Sunsari,2059/2060,63,Barley,,1,,6,
6,Sunsari,2060/2061,63,Barley,,1,,6,
6,Sunsari,2061/2062,63,Barley,,1,,6,
6,Sunsari,2062/2063,63,Barley,,1,,6,
6,Sunsari,2063/2064,63,Barley,,1,,6,
6,Sunsari,2064/2065,63,Barley,,1,,6,
6,Sunsari,2065/2066,63,Barley,,1,,6,
6,Sunsari,2066/2067,63,Barley,,1,,6,
6,Sunsari,2067/2068,63,Barley,,1,,6,
6,Sunsari,2068/2069,63,Barley,,1,,6,
6,Sunsari,2069/2070,63,Barley,,1,,6,
6,Sunsari,2070/2071,63,Barley,,1,,6,
6,Sunsari,2055/2056,63,Buckwheat,,1,,6,
6,Sunsari,2056/2057,63,Buckwheat,,1,,6,
6,Sunsari,2057/2058,63,Buckwheat,,1,,6,
6,Sunsari,2058/2059,63,Buckwheat,,1,,6,
6,Sunsari,2059/2060,63,Buckwheat,,1,,6,
6,Sunsari,2060/2061,63,Buckwheat,,1,,6,
6,Sunsari,2061/2062,63,Buckwheat,,1,,6,
6,Sunsari,2062/2063,63,Buckwheat,,1,,6,
6,Sunsari,2063/2064,63,Buckwheat,,1,,6,
6,Sunsari,2064/2065,63,Buckwheat,,1,,6,
6,Sunsari,2065/2066,63,Buckwheat,,1,,6,
6,Sunsari,2066/2067,63,Buckwheat,,1,50,6,50
6,Sunsari,2067/2068,63,Buckwheat,,1,400,6,372
6,Sunsari,2068/2069,63,Buckwheat,,1,400,6,380
6,Sunsari,2069/2070,63,Buckwheat,,1,400,6,400
6,Sunsari,2070/2071,63,Buckwheat,,1,400,6,400
6,Sunsari,2055/2056,63,Maize,,1,5075,6,9643
6,Sunsari,2056/2057,63,Maize,,1,3000,6,7500
6,Sunsari,2057/2058,63,Maize,,1,5000,6,9750
6,Sunsari,2058/2059,63,Maize,,1,5000,6,9750
6,Sunsari,2059/2060,63,Maize,,1,5000,6,9750
6,Sunsari,2060/2061,63,Maize,,1,5700,6,11115
6,Sunsari,2061/2062,63,Maize,,1,5700,6,11115
6,Sunsari,2062/2063,63,Maize,,1,5200,6,13000
6,Sunsari,2063/2064,63,Maize,,1,5660,6,14150
6,Sunsari,2064/2065,63,Maize,,1,7300,6,14900
6,Sunsari,2065/2066,63,Maize,,1,7500,6,19600
6,Sunsari,2066/2067,63,Maize,,1,8500,6,23250
6,Sunsari,2067/2068,63,Maize,,1,7845,6,21966
6,Sunsari,2068/2069,63,Maize,,1,7845,6,27000
6,Sunsari,2069/2070,63,Maize,,1,7800,6,26500
6,Sunsari,2070/2071,63,Maize,,1,8350,6,25050
6,Sunsari,2055/2056,63,Millet,,1,1100,6,1265
6,Sunsari,2056/2057,63,Millet,,1,300,6,300
6,Sunsari,2057/2058,63,Millet,,1,1200,6,1800
6,Sunsari,2058/2059,63,Millet,,1,1200,6,1800
6,Sunsari,2059/2060,63,Millet,,1,1200,6,1800
6,Sunsari,2060/2061,63,Millet,,1,300,6,300
6,Sunsari,2061/2062,63,Millet,,1,1075,6,1370
6,Sunsari,2062/2063,63,Millet,,1,1200,6,1080
6,Sunsari,2063/2064,63,Millet,,1,1352,6,1352
6,Sunsari,2064/2065,63,Millet,,1,1350,6,1350
6,Sunsari,2065/2066,63,Millet,,1,1250,6,1260
6,Sunsari,2066/2067,63,Millet,,1,1200,6,1200
6,Sunsari,2067/2068,63,Millet,,1,800,6,744
6,Sunsari,2068/2069,63,Millet,,1,1185,6,1078
6,Sunsari,2069/2070,63,Millet,,1,1200,6,1100
6,Sunsari,2070/2071,63,Millet,,1,680,6,714
6,Sunsari,2055/2056,63,Paddy,,1,62000,6,185380
6,Sunsari,2056/2057,63,Paddy,,1,47850,6,130625
6,Sunsari,2057/2058,63,Paddy,,1,61715,6,195822
6,Sunsari,2058/2059,63,Paddy,,1,61430,6,191815
6,Sunsari,2059/2060,63,Paddy,,1,61430,6,191815
6,Sunsari,2060/2061,63,Paddy,,1,61116,6,190807
6,Sunsari,2061/2062,63,Paddy,,1,61140,6,189530
6,Sunsari,2062/2063,63,Paddy,,1,54942,6,164826
6,Sunsari,2063/2064,63,Paddy,,1,53600,6,166160
6,Sunsari,2064/2065,63,Paddy,,1,51158,6,141360
6,Sunsari,2065/2066,63,Paddy,,1,49991,6,133950
6,Sunsari,2066/2067,63,Paddy,,1,53791,6,155994
6,Sunsari,2067/2068,63,Paddy,,1,53550,6,166000
6,Sunsari,2068/2069,63,Paddy,,1,52550,6,160650
6,Sunsari,2069/2070,63,Paddy,,1,51550,6,180200
6,Sunsari,2070/2071,63,Paddy,,1,44940,6,161784
6,Sunsari,2055/2056,63,Wheat,,1,15972,6,31944
6,Sunsari,2056/2057,63,Wheat,,1,19500,6,42900
6,Sunsari,2057/2058,63,Wheat,,1,20100,6,50430
6,Sunsari,2058/2059,63,Wheat,,1,17100,6,42750
6,Sunsari,2059/2060,63,Wheat,,1,17100,6,42750
6,Sunsari,2060/2061,63,Wheat,,1,16100,6,38920
6,Sunsari,2061/2062,63,Wheat,,1,16100,6,37304
6,Sunsari,2062/2063,63,Wheat,,1,17000,6,42500
6,Sunsari,2063/2064,63,Wheat,,1,17000,6,40800
6,Sunsari,2064/2065,63,Wheat,,1,14000,6,36720
6,Sunsari,2065/2066,63,Wheat,,1,17000,6,44400
6,Sunsari,2066/2067,63,Wheat,,1,18500,6,46250
6,Sunsari,2067/2068,63,Wheat,,1,17500,6,45500
6,Sunsari,2068/2069,63,Wheat,,1,15500,6,43500
6,Sunsari,2069/2070,63,Wheat,,1,16300,6,45110
6,Sunsari,2070/2071,63,Wheat,,1,16000,6,47600
7,Dhankuta,2055/2056,62,Barley,,1,22,6,24
7,Dhankuta,2056/2057,62,Barley,,1,22,6,24
7,Dhankuta,2057/2058,62,Barley,,1,25,6,25
7,Dhankuta,2058/2059,62,Barley,,1,25,6,25
7,Dhankuta,2059/2060,62,Barley,,1,25,6,25
7,Dhankuta,2060/2061,62,Barley,,1,26,6,31
7,Dhankuta,2061/2062,62,Barley,,1,25,6,25
7,Dhankuta,2062/2063,62,Barley,,1,25,6,25
7,Dhankuta,2063/2064,62,Barley,,1,25,6,25
7,Dhankuta,2064/2065,62,Barley,,1,10,6,10
7,Dhankuta,2065/2066,62,Barley,,1,10,6,10
7,Dhankuta,2066/2067,62,Barley,,1,10,6,10
7,Dhankuta,2067/2068,62,Barley,,1,10,6,10
7,Dhankuta,2068/2069,62,Barley,,1,10,6,10
7,Dhankuta,2069/2070,62,Barley,,1,5,6,5
7,Dhankuta,2070/2071,62,Barley,,1,5,6,5
7,Dhankuta,2055/2056,62,Buckwheat,,1,,6,
7,Dhankuta,2056/2057,62,Buckwheat,,1,,6,
7,Dhankuta,2057/2058,62,Buckwheat,,1,,6,
7,Dhankuta,2058/2059,62,Buckwheat,,1,,6,
7,Dhankuta,2059/2060,62,Buckwheat,,1,,6,
7,Dhankuta,2060/2061,62,Buckwheat,,1,,6,
7,Dhankuta,2061/2062,62,Buckwheat,,1,,6,
7,Dhankuta,2062/2063,62,Buckwheat,,1,,6,
7,Dhankuta,2063/2064,62,Buckwheat,,1,,6,
7,Dhankuta,2064/2065,62,Buckwheat,,1,,6,
7,Dhankuta,2065/2066,62,Buckwheat,,1,,6,
7,Dhankuta,2066/2067,62,Buckwheat,,1,25,6,13
7,Dhankuta,2067/2068,62,Buckwheat,,1,,6,
7,Dhankuta,2068/2069,62,Buckwheat,,1,,6,
7,Dhankuta,2069/2070,62,Buckwheat,,1,,6,
7,Dhankuta,2070/2071,62,Buckwheat,,1,,6,
7,Dhankuta,2055/2056,62,Maize,,1,20600,6,33990
7,Dhankuta,2056/2057,62,Maize,,1,19890,6,25022
7,Dhankuta,2057/2058,62,Maize,,1,19890,6,23813
7,Dhankuta,2058/2059,62,Maize,,1,19200,6,24190
7,Dhankuta,2059/2060,62,Maize,,1,19200,6,24190
7,Dhankuta,2060/2061,62,Maize,,1,19985,6,23382
7,Dhankuta,2061/2062,62,Maize,,1,19950,6,38105
7,Dhankuta,2062/2063,62,Maize,,1,19973,6,41943
7,Dhankuta,2063/2064,62,Maize,,1,19985,6,50960
7,Dhankuta,2064/2065,62,Maize,,1,19985,6,50960
7,Dhankuta,2065/2066,62,Maize,,1,18875,6,54750
7,Dhankuta,2066/2067,62,Maize,,1,17779,6,39736
7,Dhankuta,2067/2068,62,Maize,,1,18200,6,42450
7,Dhankuta,2068/2069,62,Maize,,1,18200,6,39312
7,Dhankuta,2069/2070,62,Maize,,1,5450,6,14975
7,Dhankuta,2070/2071,62,Maize,,1,6785,6,15500
7,Dhankuta,2055/2056,62,Millet,,1,8114,6,7952
7,Dhankuta,2056/2057,62,Millet,,1,6060,6,4800
7,Dhankuta,2057/2058,62,Millet,,1,8120,6,8038
7,Dhankuta,2058/2059,62,Millet,,1,8120,6,8038
7,Dhankuta,2059/2060,62,Millet,,1,8120,6,8038
7,Dhankuta,2060/2061,62,Millet,,1,8103,6,9012
7,Dhankuta,2061/2062,62,Millet,,1,8125,6,8025
7,Dhankuta,2062/2063,62,Millet,,1,7094,6,7059
7,Dhankuta,2063/2064,62,Millet,,1,8129,6,7966
7,Dhankuta,2064/2065,62,Millet,,1,8129,6,8563
7,Dhankuta,2065/2066,62,Millet,,1,8080,6,9091
7,Dhankuta,2066/2067,62,Millet,,1,8000,6,8080
7,Dhankuta,2067/2068,62,Millet,,1,7810,6,7810
7,Dhankuta,2068/2069,62,Millet,,1,7780,6,7780
7,Dhankuta,2069/2070,62,Millet,,1,8000,6,8000
7,Dhankuta,2070/2071,62,Millet,,1,7800,6,7800
7,Dhankuta,2055/2056,62,Paddy,,1,9668,6,24268
7,Dhankuta,2056/2057,62,Paddy,,1,7659,6,14197
7,Dhankuta,2057/2058,62,Paddy,,1,9774,6,25556
7,Dhankuta,2058/2059,62,Paddy,,1,9429,6,26645
7,Dhankuta,2059/2060,62,Paddy,,1,9429,6,26645
7,Dhankuta,2060/2061,62,Paddy,,1,9435,6,26663
7,Dhankuta,2061/2062,62,Paddy,,1,9435,6,26663
7,Dhankuta,2062/2063,62,Paddy,,1,8145,6,20750
7,Dhankuta,2063/2064,62,Paddy,,1,8695,6,23042
7,Dhankuta,2064/2065,62,Paddy,,1,8695,6,23770
7,Dhankuta,2065/2066,62,Paddy,,1,8650,6,23530
7,Dhankuta,2066/2067,62,Paddy,,1,9412,6,21957
7,Dhankuta,2067/2068,62,Paddy,,1,8877,6,19600
7,Dhankuta,2068/2069,62,Paddy,,1,8495,6,18859
7,Dhankuta,2069/2070,62,Paddy,,1,10660,6,24244
7,Dhankuta,2070/2071,62,Paddy,,1,7820,6,22434
7,Dhankuta,2055/2056,62,Wheat,,1,2725,6,4240
7,Dhankuta,2056/2057,62,Wheat,,1,2805,6,4908
7,Dhankuta,2057/2058,62,Wheat,,1,2700,6,6150
7,Dhankuta,2058/2059,62,Wheat,,1,2700,6,6318
7,Dhankuta,2059/2060,62,Wheat,,1,2700,6,6318
7,Dhankuta,2060/2061,62,Wheat,,1,2710,6,6546
7,Dhankuta,2061/2062,62,Wheat,,1,2720,6,5525
7,Dhankuta,2062/2063,62,Wheat,,1,2720,6,5304
7,Dhankuta,2063/2064,62,Wheat,,1,2720,6,5304
7,Dhankuta,2064/2065,62,Wheat,,1,2725,6,4208
7,Dhankuta,2065/2066,62,Wheat,,1,2723,6,4901
7,Dhankuta,2066/2067,62,Wheat,,1,1498,6,3296
7,Dhankuta,2067/2068,62,Wheat,,1,1445,6,2975
7,Dhankuta,2068/2069,62,Wheat,,1,1400,6,3385
7,Dhankuta,2069/2070,62,Wheat,,1,1400,6,3200
7,Dhankuta,2070/2071,62,Wheat,,1,1390,6,2900
8,Terhathum,2055/2056,65,Barley,,1,107,6,135
8,Terhathum,2056/2057,65,Barley,,1,106,6,128
8,Terhathum,2057/2058,65,Barley,,1,102,6,126
8,Terhathum,2058/2059,65,Barley,,1,100,6,108
8,Terhathum,2059/2060,65,Barley,,1,100,6,108
8,Terhathum,2060/2061,65,Barley,,1,100,6,108
8,Terhathum,2061/2062,65,Barley,,1,100,6,108
8,Terhathum,2062/2063,65,Barley,,1,105,6,115
8,Terhathum,2063/2064,65,Barley,,1,105,6,116
8,Terhathum,2064/2065,65,Barley,,1,100,6,110
8,Terhathum,2065/2066,65,Barley,,1,100,6,110
8,Terhathum,2066/2067,65,Barley,,1,100,6,110
8,Terhathum,2067/2068,65,Barley,,1,75,6,67
8,Terhathum,2068/2069,65,Barley,,1,75,6,83
8,Terhathum,2069/2070,65,Barley,,1,75,6,80
8,Terhathum,2070/2071,65,Barley,,1,75,6,80
8,Terhathum,2055/2056,65,Buckwheat,,1,,6,
8,Terhathum,2056/2057,65,Buckwheat,,1,,6,
8,Terhathum,2057/2058,65,Buckwheat,,1,,6,
8,Terhathum,2058/2059,65,Buckwheat,,1,,6,
8,Terhathum,2059/2060,65,Buckwheat,,1,,6,
8,Terhathum,2060/2061,65,Buckwheat,,1,,6,
8,Terhathum,2061/2062,65,Buckwheat,,1,,6,
8,Terhathum,2062/2063,65,Buckwheat,,1,,6,
8,Terhathum,2063/2064,65,Buckwheat,,1,,6,
8,Terhathum,2064/2065,65,Buckwheat,,1,,6,
8,Terhathum,2065/2066,65,Buckwheat,,1,,6,
8,Terhathum,2066/2067,65,Buckwheat,,1,10,6,8
8,Terhathum,2067/2068,65,Buckwheat,,1,35,6,26
8,Terhathum,2068/2069,65,Buckwheat,,1,35,6,28
8,Terhathum,2069/2070,65,Buckwheat,,1,35,6,30
8,Terhathum,2070/2071,65,Buckwheat,,1,35,6,28
8,Terhathum,2055/2056,65,Maize,,1,11675,6,13893
8,Terhathum,2056/2057,65,Maize,,1,11665,6,17415
8,Terhathum,2057/2058,65,Maize,,1,11675,6,17863
8,Terhathum,2058/2059,65,Maize,,1,11675,6,17863
8,Terhathum,2059/2060,65,Maize,,1,11675,6,17863
8,Terhathum,2060/2061,65,Maize,,1,11675,6,19665
8,Terhathum,2061/2062,65,Maize,,1,11675,6,19614
8,Terhathum,2062/2063,65,Maize,,1,12000,6,23160
8,Terhathum,2063/2064,65,Maize,,1,12092,6,16164
8,Terhathum,2064/2065,65,Maize,,1,12092,6,16164
8,Terhathum,2065/2066,65,Maize,,1,12300,6,21600
8,Terhathum,2066/2067,65,Maize,,1,12300,6,21014
8,Terhathum,2067/2068,65,Maize,,1,12350,6,25935
8,Terhathum,2068/2069,65,Maize,,1,12400,6,26288
8,Terhathum,2069/2070,65,Maize,,1,12410,6,27302
8,Terhathum,2070/2071,65,Maize,,1,12350,6,30875
8,Terhathum,2055/2056,65,Millet,,1,3243,6,3729
8,Terhathum,2056/2057,65,Millet,,1,3195,6,3195
8,Terhathum,2057/2058,65,Millet,,1,3210,6,3370
8,Terhathum,2058/2059,65,Millet,,1,3210,6,3370
8,Terhathum,2059/2060,65,Millet,,1,3210,6,3370
8,Terhathum,2060/2061,65,Millet,,1,2407,6,2888
8,Terhathum,2061/2062,65,Millet,,1,3250,6,3550
8,Terhathum,2062/2063,65,Millet,,1,3050,6,3203
8,Terhathum,2063/2064,65,Millet,,1,2505,6,2520
8,Terhathum,2064/2065,65,Millet,,1,2505,6,2520
8,Terhathum,2065/2066,65,Millet,,1,2600,6,2782
8,Terhathum,2066/2067,65,Millet,,1,2700,6,3061
8,Terhathum,2067/2068,65,Millet,,1,2700,6,3061
8,Terhathum,2068/2069,65,Millet,,1,2750,6,3300
8,Terhathum,2069/2070,65,Millet,,1,2800,6,3300
8,Terhathum,2070/2071,65,Millet,,1,2700,6,2969
8,Terhathum,2055/2056,65,Paddy,,1,11385,6,21100
8,Terhathum,2056/2057,65,Paddy,,1,8721,6,14243
8,Terhathum,2057/2058,65,Paddy,,1,11194,6,22579
8,Terhathum,2058/2059,65,Paddy,,1,11194,6,22579
8,Terhathum,2059/2060,65,Paddy,,1,11194,6,22579
8,Terhathum,2060/2061,65,Paddy,,1,10977,6,22349
8,Terhathum,2061/2062,65,Paddy,,1,10977,6,22349
8,Terhathum,2062/2063,65,Paddy,,1,9817,6,18500
8,Terhathum,2063/2064,65,Paddy,,1,10186,6,20372
8,Terhathum,2064/2065,65,Paddy,,1,10186,6,20372
8,Terhathum,2065/2066,65,Paddy,,1,10237,6,18656
8,Terhathum,2066/2067,65,Paddy,,1,9592,6,21102
8,Terhathum,2067/2068,65,Paddy,,1,10662,6,24523
8,Terhathum,2068/2069,65,Paddy,,1,10341,6,23784
8,Terhathum,2069/2070,65,Paddy,,1,10180,6,27576
8,Terhathum,2070/2071,65,Paddy,,1,7606,6,17494
8,Terhathum,2055/2056,65,Wheat,,1,2565,6,3398
8,Terhathum,2056/2057,65,Wheat,,1,2577,6,3814
8,Terhathum,2057/2058,65,Wheat,,1,2577,6,4123
8,Terhathum,2058/2059,65,Wheat,,1,2577,6,4380
8,Terhathum,2059/2060,65,Wheat,,1,2577,6,4380
8,Terhathum,2060/2061,65,Wheat,,1,2577,6,4535
8,Terhathum,2061/2062,65,Wheat,,1,2577,6,4200
8,Terhathum,2062/2063,65,Wheat,,1,2640,6,3960
8,Terhathum,2063/2064,65,Wheat,,1,2550,6,4320
8,Terhathum,2064/2065,65,Wheat,,1,2600,6,3272
8,Terhathum,2065/2066,65,Wheat,,1,2600,6,3272
8,Terhathum,2066/2067,65,Wheat,,1,2650,6,4505
8,Terhathum,2067/2068,65,Wheat,,1,2750,6,5445
8,Terhathum,2068/2069,65,Wheat,,1,2600,6,5900
8,Terhathum,2069/2070,65,Wheat,,1,2500,6,5675
8,Terhathum,2070/2071,65,Wheat,,1,2500,6,5500
9,Sankhuwasabha,2055/2056,66,Barley,,1,76,6,99
9,Sankhuwasabha,2056/2057,66,Barley,,1,76,6,99
9,Sankhuwasabha,2057/2058,66,Barley,,1,70,6,56
9,Sankhuwasabha,2058/2059,66,Barley,,1,60,6,80
9,Sankhuwasabha,2059/2060,66,Barley,,1,60,6,80
9,Sankhuwasabha,2060/2061,66,Barley,,1,50,6,37
9,Sankhuwasabha,2061/2062,66,Barley,,1,40,6,40
9,Sankhuwasabha,2062/2063,66,Barley,,1,40,6,48
9,Sankhuwasabha,2063/2064,66,Barley,,1,30,6,29
9,Sankhuwasabha,2064/2065,66,Barley,,1,30,6,29
9,Sankhuwasabha,2065/2066,66,Barley,,1,30,6,29
9,Sankhuwasabha,2066/2067,66,Barley,,1,35,6,26
9,Sankhuwasabha,2067/2068,66,Barley,,1,35,6,26
9,Sankhuwasabha,2068/2069,66,Barley,,1,35,6,30
9,Sankhuwasabha,2069/2070,66,Barley,,1,30,6,30
9,Sankhuwasabha,2070/2071,66,Barley,,1,30,6,30
9,Sankhuwasabha,2055/2056,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2056/2057,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2057/2058,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2058/2059,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2059/2060,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2060/2061,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2061/2062,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2062/2063,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2063/2064,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2064/2065,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2065/2066,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2066/2067,66,Buckwheat,,1,,6,
9,Sankhuwasabha,2067/2068,66,Buckwheat,,1,20,6,11
9,Sankhuwasabha,2068/2069,66,Buckwheat,,1,18,6,10
9,Sankhuwasabha,2069/2070,66,Buckwheat,,1,18,6,15
9,Sankhuwasabha,2070/2071,66,Buckwheat,,1,18,6,18
9,Sankhuwasabha,2055/2056,66,Maize,,1,11662,6,20324
9,Sankhuwasabha,2056/2057,66,Maize,,1,12587,6,21448
9,Sankhuwasabha,2057/2058,66,Maize,,1,12846,6,21838
9,Sankhuwasabha,2058/2059,66,Maize,,1,12846,6,21838
9,Sankhuwasabha,2059/2060,66,Maize,,1,12846,6,21838
9,Sankhuwasabha,2060/2061,66,Maize,,1,12846,6,22789
9,Sankhuwasabha,2061/2062,66,Maize,,1,13087,6,22623
9,Sankhuwasabha,2062/2063,66,Maize,,1,13080,6,23740
9,Sankhuwasabha,2063/2064,66,Maize,,1,14672,6,28209
9,Sankhuwasabha,2064/2065,66,Maize,,1,14672,6,28209
9,Sankhuwasabha,2065/2066,66,Maize,,1,13055,6,19583
9,Sankhuwasabha,2066/2067,66,Maize,,1,14165,6,28259
9,Sankhuwasabha,2067/2068,66,Maize,,1,13055,6,22193
9,Sankhuwasabha,2068/2069,66,Maize,,1,13074,6,22226
9,Sankhuwasabha,2069/2070,66,Maize,,1,12470,6,17000
9,Sankhuwasabha,2070/2071,66,Maize,,1,12000,6,15000
9,Sankhuwasabha,2055/2056,66,Millet,,1,9100,6,9100
9,Sankhuwasabha,2056/2057,66,Millet,,1,8190,6,8090
9,Sankhuwasabha,2057/2058,66,Millet,,1,8160,6,7349
9,Sankhuwasabha,2058/2059,66,Millet,,1,8160,6,7349
9,Sankhuwasabha,2059/2060,66,Millet,,1,8160,6,7349
9,Sankhuwasabha,2060/2061,66,Millet,,1,9175,6,10093
9,Sankhuwasabha,2061/2062,66,Millet,,1,9195,6,9575
9,Sankhuwasabha,2062/2063,66,Millet,,1,9195,6,9575
9,Sankhuwasabha,2063/2064,66,Millet,,1,9977,6,9956
9,Sankhuwasabha,2064/2065,66,Millet,,1,9977,6,9956
9,Sankhuwasabha,2065/2066,66,Millet,,1,9975,6,10080
9,Sankhuwasabha,2066/2067,66,Millet,,1,9975,6,9875
9,Sankhuwasabha,2067/2068,66,Millet,,1,9975,6,9975
9,Sankhuwasabha,2068/2069,66,Millet,,1,9981,6,10180
9,Sankhuwasabha,2069/2070,66,Millet,,1,7171,6,7314
9,Sankhuwasabha,2070/2071,66,Millet,,1,7171,6,7514
9,Sankhuwasabha,2055/2056,66,Paddy,,1,11000,6,22992
9,Sankhuwasabha,2056/2057,66,Paddy,,1,10180,6,18270
9,Sankhuwasabha,2057/2058,66,Paddy,,1,11780,6,24267
9,Sankhuwasabha,2058/2059,66,Paddy,,1,11780,6,24267
9,Sankhuwasabha,2059/2060,66,Paddy,,1,11780,6,24267
9,Sankhuwasabha,2060/2061,66,Paddy,,1,15496,6,34091
9,Sankhuwasabha,2061/2062,66,Paddy,,1,15496,6,28674
9,Sankhuwasabha,2062/2063,66,Paddy,,1,15037,6,25030
9,Sankhuwasabha,2063/2064,66,Paddy,,1,15932,6,28677
9,Sankhuwasabha,2064/2065,66,Paddy,,1,15932,6,28677
9,Sankhuwasabha,2065/2066,66,Paddy,,1,13171,6,21732
9,Sankhuwasabha,2066/2067,66,Paddy,,1,15417,6,29816
9,Sankhuwasabha,2067/2068,66,Paddy,,1,15812,6,36600
9,Sankhuwasabha,2068/2069,66,Paddy,,1,15801,6,23701
9,Sankhuwasabha,2069/2070,66,Paddy,,1,13775,6,35458
9,Sankhuwasabha,2070/2071,66,Paddy,,1,13650,6,32660
9,Sankhuwasabha,2055/2056,66,Wheat,,1,2275,6,3956
9,Sankhuwasabha,2056/2057,66,Wheat,,1,2275,6,3956
9,Sankhuwasabha,2057/2058,66,Wheat,,1,1235,6,2470
9,Sankhuwasabha,2058/2059,66,Wheat,,1,1170,6,2165
9,Sankhuwasabha,2059/2060,66,Wheat,,1,1170,6,2165
9,Sankhuwasabha,2060/2061,66,Wheat,,1,1170,6,2457
9,Sankhuwasabha,2061/2062,66,Wheat,,1,1350,6,2500
9,Sankhuwasabha,2062/2063,66,Wheat,,1,1500,6,2850
9,Sankhuwasabha,2063/2064,66,Wheat,,1,1500,6,2925
9,Sankhuwasabha,2064/2065,66,Wheat,,1,1505,6,2288
9,Sankhuwasabha,2065/2066,66,Wheat,,1,1505,6,2450
9,Sankhuwasabha,2066/2067,66,Wheat,,1,1400,6,2800
9,Sankhuwasabha,2067/2068,66,Wheat,,1,1450,6,2850
9,Sankhuwasabha,2068/2069,66,Wheat,,1,1450,6,3000
9,Sankhuwasabha,2069/2070,66,Wheat,,1,775,6,1915
9,Sankhuwasabha,2070/2071,66,Wheat,,1,805,6,1610
10,Bhojpur,2055/2056,60,Barley,,1,31,6,48
10,Bhojpur,2056/2057,60,Barley,,1,33,6,52
10,Bhojpur,2057/2058,60,Barley,,1,33,6,42
10,Bhojpur,2058/2059,60,Barley,,1,33,6,42
10,Bhojpur,2059/2060,60,Barley,,1,33,6,42
10,Bhojpur,2060/2061,60,Barley,,1,,6,
10,Bhojpur,2061/2062,60,Barley,,1,30,6,40
10,Bhojpur,2062/2063,60,Barley,,1,30,6,40
10,Bhojpur,2063/2064,60,Barley,,1,30,6,40
10,Bhojpur,2064/2065,60,Barley,,1,30,6,40
10,Bhojpur,2065/2066,60,Barley,,1,30,6,40
10,Bhojpur,2066/2067,60,Barley,,1,30,6,40
10,Bhojpur,2067/2068,60,Barley,,1,25,6,25
10,Bhojpur,2068/2069,60,Barley,,1,25,6,25
10,Bhojpur,2069/2070,60,Barley,,1,20,6,20
10,Bhojpur,2070/2071,60,Barley,,1,10,6,10
10,Bhojpur,2055/2056,60,Buckwheat,,1,,6,
10,Bhojpur,2056/2057,60,Buckwheat,,1,,6,
10,Bhojpur,2057/2058,60,Buckwheat,,1,,6,
10,Bhojpur,2058/2059,60,Buckwheat,,1,,6,
10,Bhojpur,2059/2060,60,Buckwheat,,1,,6,
10,Bhojpur,2060/2061,60,Buckwheat,,1,,6,
10,Bhojpur,2061/2062,60,Buckwheat,,1,,6,
10,Bhojpur,2062/2063,60,Buckwheat,,1,,6,
10,Bhojpur,2063/2064,60,Buckwheat,,1,,6,
10,Bhojpur,2064/2065,60,Buckwheat,,1,,6,
10,Bhojpur,2065/2066,60,Buckwheat,,1,,6,
10,Bhojpur,2066/2067,60,Buckwheat,,1,75,6,53
10,Bhojpur,2067/2068,60,Buckwheat,,1,18,6,13
10,Bhojpur,2068/2069,60,Buckwheat,,1,17,6,12
10,Bhojpur,2069/2070,60,Buckwheat,,1,17,6,12
10,Bhojpur,2070/2071,60,Buckwheat,,1,35,6,25
10,Bhojpur,2055/2056,60,Maize,,1,20059,6,40130
